식품명,대표식품명,식품중분류명,에너지(kcal),수분(g),단백질(g),지방(g),탄수화물(g),당류(g),식이섬유(g),칼슘(mg),철(mg),나트륨(mg),비타민 A(μg RAE),비타민 D(μg),비타민 C(mg),콜레스테롤(mg),포화지방산(g),트랜스지방산(g)
배추김치_가을재배,배추김치,가을재배,37,89.3,1.85,0.54,6.1,3.05,4.6,50.0,0.51,548.0,15.0,0.0,3.15,0.0,0.09,0.0
배추김치_봄재배,배추김치,봄재배,39,88.4,2.22,0.67,5.95,2.38,3.6,53.0,0.56,626.0,48.0,0.0,4.04,0.0,0.11,0.0
배추김치_여름재배,배추김치,여름재배,38,88.7,1.84,0.49,6.56,3.22,4.6,51.0,0.45,606.0,25.0,0.0,3.64,0.0,0.08,0.0
백김치,백김치,해당없음,16,94.5,0.95,0.07,3.0,1.04,1.9,35.0,0.24,395.0,2.0,0.0,15.98,0.0,0.01,0.01
부추김치,부추김치,해당없음,71,83.0,3.03,2.83,8.42,5.14,2.9,63.0,0.93,670.0,,0.0,0.19,0.7,0.28,0.01
열무김치,열무김치,해당없음,36,89.0,2.39,0.38,5.87,0.68,2.7,115.0,0.65,583.0,146.0,0.0,3.3,0.0,0.06,0.0
오이소박이,오이소박이,해당없음,37,89.8,1.76,0.37,6.66,3.17,3.1,29.0,0.57,302.0,56.0,0.0,0.89,0.0,0.08,0.0
오이소박이,오이소박이,해당없음,37,89.6,1.93,0.59,5.92,3.1,2.0,37.0,0.55,454.0,,0.0,0.2,1.44,0.12,0.0
총각김치,총각김치,해당없음,42,87.6,1.92,0.29,7.89,3.0,2.4,38.0,0.52,630.0,14.0,0.0,3.49,0.0,0.05,0.0
파김치,파김치,해당없음,49,86.0,2.5,0.58,8.51,2.8,4.6,60.0,0.73,655.0,107.0,0.0,2.22,0.0,0.11,0.0
식혜,식혜,해당없음,87,80.4,1.53,1.75,16.21,11.36,0.3,6.0,0.0,2.0,0.0,,0.2,0.0,0.04,0.0
김밥_계란,김밥,계란,97,50.2,4.3,2.34,14.22,0.51,1.0,17.0,0.48,149.0,44.0,0.17,3.28,52.37,0.62,
김밥_김치,김밥,김치,109,53.3,3.6,1.69,19.29,0.91,1.7,22.0,0.38,234.0,37.0,0.07,3.84,20.43,0.39,
김밥_날치알,김밥,날치알,104,56.9,4.2,1.9,17.28,0.51,1.2,16.0,0.39,253.0,38.0,0.89,3.91,47.25,0.4,
김밥_돈가스,김밥,돈가스,148,56.6,4.4,5.63,19.4,1.03,1.4,17.0,0.44,225.0,30.0,0.08,3.37,25.74,1.3,
김밥_멸치_고추,김밥,멸치,122,63.6,5.6,1.79,20.5,0.93,1.7,48.0,0.4,280.0,49.0,0.77,6.7,37.74,0.44,
김밥_샐러드,김밥,샐러드,117,55.0,3.4,3.3,18.14,1.07,1.5,20.0,0.35,158.0,38.0,0.06,4.99,20.44,0.62,
김밥_소고기,김밥,소고기,108,46.1,4.0,2.47,16.88,0.73,1.1,14.0,0.42,167.0,30.0,0.06,2.93,21.93,0.75,
김밥_참치,김밥,참치,128,47.7,5.3,3.93,17.49,0.57,1.1,18.0,0.4,175.0,35.0,0.63,3.4,22.86,0.64,
김밥_참치_고추,김밥,참치,119,49.9,4.4,3.76,16.42,0.5,1.3,16.0,0.38,136.0,34.0,0.5,4.84,20.31,0.68,
김밥_참치_김치,김밥,참치,125,56.4,5.4,4.45,15.45,0.77,1.2,38.0,0.42,188.0,40.0,0.45,4.21,23.62,1.32,
김밥_채소,김밥,채소,102,46.1,3.5,1.58,18.05,0.59,1.1,16.0,0.32,153.0,35.0,0.06,3.87,19.56,0.38,
김밥_치즈,김밥,치즈,122,48.7,4.6,2.96,18.66,0.6,1.2,55.0,0.34,221.0,41.0,0.07,3.72,25.65,1.27,
김밥_고추,김밥,고추,94,48.5,3.2,1.63,16.5,0.65,1.3,17.0,0.33,152.0,38.0,0.06,5.09,18.31,0.37,
김밥_샐러리,김밥,샐러리,130,26.4,2.8,4.2,19.75,0.88,1.1,22.0,0.27,255.0,28.0,0.04,2.55,12.33,0.7,
누룽지,누룽지,해당없음,87,1.4,1.5,0.06,19.17,0.24,1.0,4.0,0.13,1.0,0.0,0.0,0.0,0.0,0.02,
비빔밥,비빔밥,해당없음,133,36.0,4.5,4.64,17.68,1.1,1.1,16.0,0.63,134.0,67.0,0.1,3.16,34.15,1.34,
비빔밥_묵_양념장,비빔밥,묵,96,44.0,3.09,2.07,16.34,1.44,1.3,20.0,0.61,265.0,56.0,0.15,2.18,25.66,0.42,
비빔밥_참치_양념장,비빔밥,참치,100,50.3,4.82,1.8,16.11,1.72,1.1,18.0,1.06,192.0,34.0,0.62,1.85,21.05,0.35,
알밥,알밥,해당없음,86,34.3,2.3,1.45,15.67,0.47,0.8,11.0,0.21,151.0,14.0,0.45,1.17,20.38,0.29,
잡곡밥,잡곡밥,해당없음,131,4.7,3.1,0.7,27.13,0.31,1.4,7.0,0.31,1.0,0.0,0.0,0.1,0.0,0.16,
잡곡밥_보리,잡곡밥,보리,137,4.9,3.1,0.65,28.75,0.28,1.5,6.0,0.29,1.0,0.0,0.0,0.09,0.0,0.15,
잡곡밥_보리_흑미,잡곡밥,보리,135,4.8,3.0,0.62,28.32,0.27,1.3,6.0,0.25,1.0,0.0,0.0,0.08,0.0,0.14,
잡곡밥_서리태,잡곡밥,서리태,134,4.7,3.4,0.81,27.35,0.35,1.5,8.0,0.33,1.0,0.0,0.0,0.17,0.0,0.17,
잡곡밥_현미,잡곡밥,현미,132,4.8,2.9,0.49,28.08,0.15,1.1,6.0,0.58,3.0,0.0,0.0,0.08,0.0,0.11,
주먹밥,주먹밥,해당없음,135,4.1,2.3,2.09,25.52,0.88,0.7,10.0,0.15,105.0,0.0,0.0,0.0,0.0,0.36,
주먹밥_배추김치,주먹밥,배추김치,106,41.2,2.39,1.3,20.81,0.79,1.2,16.0,0.42,144.0,8.0,0.0,0.99,0.0,0.19,
주먹밥_참치,주먹밥,참치,131,39.6,4.74,2.71,21.16,0.63,0.8,13.0,1.05,150.0,6.0,0.58,0.49,3.98,0.38,
피자,피자,해당없음,153,38.7,7.8,4.77,21.07,3.1,1.6,45.0,0.53,179.0,30.0,0.04,6.88,15.53,2.31,
라면,라면,해당없음,79,1.3,1.5,2.52,12.19,0.01,0.7,40.0,0.08,58.0,0.0,0.0,0.13,0.0,1.18,
라면_김치,라면,김치,85,13.0,2.1,2.83,12.41,0.3,1.0,45.0,0.21,109.0,9.0,0.04,0.51,12.37,1.25,
라면_달걀,라면,달걀,95,8.7,2.6,3.32,13.16,0.08,0.8,46.0,0.24,72.0,11.0,0.08,0.2,23.0,1.45,
라면_떡,라면,떡,109,11.7,2.6,3.11,17.07,0.08,0.8,45.0,0.22,91.0,9.0,0.06,0.19,18.57,1.38,
라면_치즈,라면,치즈,95,8.0,2.7,3.56,12.66,0.08,0.7,60.0,0.19,91.0,10.0,0.05,0.2,17.29,1.72,
라면_만두,라면,만두,109,13.5,3.2,3.69,15.29,0.14,1.3,50.0,0.53,95.0,10.0,0.06,0.2,19.36,1.58,
라면_모듬,라면,모듬,98,11.8,2.8,3.25,13.99,0.14,0.9,49.0,0.3,89.0,9.0,0.08,0.3,18.07,1.45,
라면_콩나물,라면,콩나물,79,13.0,2.2,2.68,11.36,0.13,0.8,42.0,0.21,63.0,7.0,0.04,0.49,11.67,1.17,
수제비_김치,수제비,김치,67,13.1,2.6,0.29,12.81,0.35,0.9,34.0,0.33,178.0,3.0,0.01,0.5,7.99,0.07,
잔치국수,잔치국수,해당없음,61,17.5,2.4,0.84,10.58,0.82,0.9,23.0,0.33,272.0,15.0,0.03,0.77,11.76,0.19,
짬뽕,짬뽕,해당없음,86,49.8,4.3,1.29,14.92,0.96,1.7,20.0,0.63,195.0,12.0,0.26,1.88,14.37,0.29,
쫄면,쫄면,해당없음,132,25.4,3.93,1.05,26.2,3.82,1.2,18.0,0.38,629.0,27.0,0.06,1.58,10.82,0.26,
칼국수,칼국수,해당없음,97,23.2,2.7,0.29,20.03,0.22,0.9,17.0,0.26,184.0,2.0,0.01,1.15,3.24,0.09,
칼국수_닭고기,칼국수,닭고기,53,29.0,4.1,0.48,7.69,0.17,0.6,5.0,0.22,71.0,9.0,0.0,0.4,8.71,0.11,
칼국수_들깨,칼국수,들깨,113,65.5,3.41,2.73,18.42,0.16,2.0,30.0,0.64,149.0,2.0,0.0,0.3,0.01,0.25,
칼국수_소고기,칼국수,소고기,57,8.0,2.2,1.07,9.01,0.31,0.3,3.0,0.21,179.0,1.0,0.0,0.21,3.25,0.33,
칼국수_해물,칼국수,해물,78,65.5,3.1,0.39,14.74,0.22,0.5,26.0,0.63,267.0,3.0,0.04,0.52,4.56,0.1,
콩국수,콩국수,해당없음,70,3.4,4.0,1.34,10.19,0.75,2.3,24.0,0.63,159.0,0.0,0.0,0.48,0.0,0.21,
막국수,막국수,해당없음,58,16.1,2.0,0.6,10.96,0.17,0.5,5.0,0.22,226.0,3.0,0.0,1.0,1.49,0.18,
물냉면,물냉면,해당없음,96,86.9,3.6,0.71,18.22,0.42,0.8,10.0,0.65,201.0,3.0,0.05,0.66,11.44,0.21,
물냉면_열무,물냉면,열무,95,18.3,4.7,0.95,16.41,0.69,1.4,20.0,0.83,426.0,11.0,0.04,0.78,15.76,0.29,
비빔냉면,비빔냉면,해당없음,90,17.2,3.8,1.66,14.53,1.37,1.1,10.0,0.65,152.0,9.0,0.05,1.08,16.05,0.45,
짜장면,짜장면,해당없음,153,47.5,5.3,2.57,29.14,2.9,3.2,19.0,0.39,411.0,1.0,0.02,3.17,2.32,0.51,
전복죽,전복죽,해당없음,74,130.6,2.5,1.31,12.65,0.1,0.6,9.0,0.32,145.0,4.0,0.01,0.2,13.79,0.23,
호박죽,호박죽,해당없음,58,31.7,1.1,0.22,13.33,3.96,1.5,6.0,0.16,106.0,99.0,0.0,3.41,0.0,0.05,
갈비탕,갈비탕,해당없음,49,14.8,2.5,3.13,2.26,0.13,0.1,5.0,0.48,65.0,1.0,0.0,0.55,9.13,1.08,
갈비탕_소금제외,갈비탕,소금제외,89,77.6,5.5,5.44,4.21,0.39,0.3,9.0,1.4,62.0,3.0,0.02,0.52,16.97,1.97,
무국,무국,해당없음,7,55.9,0.3,0.17,1.2,0.39,0.4,8.0,0.09,184.0,0.0,0.0,1.68,0.01,0.03,
무국_들깨,무국,들깨,15,83.0,0.6,0.76,1.63,0.44,0.6,13.0,0.22,170.0,0.0,0.0,1.92,0.01,0.07,
무국_소고기,무국,소고기,24,30.1,1.7,1.27,1.33,0.53,0.3,8.0,0.22,115.0,1.0,0.0,2.22,4.56,0.39,
무국_소고기_콩나물,무국,소고기,36,36.6,2.9,1.83,2.16,0.72,0.8,11.0,0.43,164.0,8.0,0.0,2.04,6.46,0.55,
무국_소고기_느타리,무국,소고기,32,34.6,1.7,2.11,1.85,0.73,0.7,6.0,0.31,94.0,5.0,0.0,1.91,6.13,0.85,
무국_어묵,무국,어묵,21,29.8,1.9,0.39,2.53,0.67,0.2,43.0,0.28,223.0,2.0,0.02,1.85,4.2,0.08,
미역국,미역국,해당없음,11,2.1,1.6,0.46,0.92,0.01,0.8,59.0,0.44,339.0,7.0,0.02,0.43,11.12,0.09,
미역국_북어,미역국,북어,11,9.0,1.8,0.26,0.77,0.02,0.6,22.0,0.24,279.0,5.0,0.04,0.31,3.32,0.04,
삼계탕,삼계탕,해당없음,88,36.9,7.42,3.75,5.64,0.48,0.5,6.0,0.63,58.0,18.0,0.0,0.55,26.1,1.01,
육개장_닭고기,육개장,닭고기,39,77.3,5.0,1.08,2.46,0.46,0.8,18.0,0.53,118.0,21.0,0.01,0.99,14.96,0.26,
육개장_소고기,육개장,소고기,40,23.0,2.0,2.69,2.03,0.63,0.7,16.0,0.36,220.0,12.0,0.0,0.77,5.43,0.66,
육개장_돼지고기,육개장,돼지고기,46,42.7,5.8,1.23,3.47,1.1,1.0,13.0,0.36,186.0,16.0,0.05,0.93,10.2,0.39,
콩나물국,콩나물국,해당없음,5,8.7,0.7,0.14,0.47,0.07,0.2,17.0,0.14,92.0,0.0,0.01,0.29,4.05,0.03,
콩나물국_고춧가루,콩나물국,고춧가루,8,16.1,0.8,0.25,0.92,0.14,0.4,9.0,0.13,171.0,2.0,0.0,0.35,0.01,0.05,
콩나물국_김치,콩나물국,김치,9,35.8,0.9,0.27,1.1,0.26,0.5,11.0,0.16,164.0,3.0,0.0,0.55,0.02,0.05,
콩나물국_청양고추,콩나물국,청양고추,8,24.3,0.9,0.25,0.97,0.16,0.4,9.0,0.14,179.0,2.0,0.0,0.76,0.01,0.05,
감자탕,감자탕,해당없음,27,23.9,2.9,0.63,2.35,0.36,0.7,5.0,0.28,109.0,4.0,0.03,1.81,5.86,0.21,
곱창전골,곱창전골,해당없음,47,64.0,3.57,2.61,2.66,0.77,1.0,12.0,0.98,111.0,19.0,0.01,1.23,42.7,0.71,
김치찌개,김치찌개,해당없음,19,33.3,1.2,0.53,2.33,0.94,1.4,23.0,0.3,190.0,9.0,0.0,1.27,1.09,0.08,
김치찌개_꽁치,김치찌개,꽁치,47,48.9,4.3,2.3,2.44,0.87,1.3,61.0,1.5,235.0,8.0,2.21,1.13,16.04,0.49,
김치찌개_돼지고기,김치찌개,돼지고기,61,70.2,4.75,2.63,4.5,1.06,1.7,25.0,0.65,237.0,12.0,0.1,1.88,10.59,0.83,
김치찌개_돼지고기_두부,김치찌개,돼지고기,30,34.1,3.4,0.92,1.81,0.66,1.2,17.0,0.3,120.0,7.0,0.02,0.94,4.97,0.23,
김치찌개_참치,김치찌개,참치,44,39.7,3.9,2.02,2.52,1.01,1.5,19.0,0.39,196.0,10.0,0.72,1.35,4.92,0.23,
김치찌개_햄,김치찌개,햄,37,39.9,3.9,1.27,2.47,1.05,1.4,19.0,0.28,289.0,8.0,0.04,5.38,7.86,0.36,
김치찌개_삼겹살,김치찌개,삼겹살,78,39.9,3.5,5.56,2.98,0.94,1.5,20.0,0.4,208.0,13.0,0.1,1.35,10.33,2.09,
동태찌개,동태찌개,해당없음,25,60.1,3.25,0.51,2.05,0.6,0.9,17.0,0.28,177.0,10.0,0.06,1.25,7.81,0.08,
된장찌개_냉이,된장찌개,냉이,19,16.9,1.7,0.33,2.69,0.75,1.1,28.0,1.6,446.0,15.0,0.0,2.75,0.64,0.07,
된장찌개_달래,된장찌개,달래,40,21.5,3.4,2.13,1.63,0.28,0.9,43.0,0.74,188.0,7.0,0.01,0.21,11.8,0.64,
된장찌개_두부_호박,된장찌개,두부,32,31.9,3.1,1.04,2.73,0.87,1.4,45.0,0.57,163.0,7.0,0.01,1.69,9.05,0.18,
된장찌개_바지락,된장찌개,바지락,45,47.6,3.7,1.22,4.88,0.84,1.9,25.0,0.73,272.0,8.0,0.0,3.75,0.79,0.2,
된장찌개_소고기,된장찌개,소고기,58,44.9,4.2,2.6,4.32,1.24,1.8,22.0,0.68,351.0,6.0,0.0,2.33,5.75,0.69,
된장찌개_미더덕,된장찌개,미더덕,53,45.1,5.3,1.59,4.36,1.1,1.9,91.0,1.3,697.0,7.0,0.03,2.89,23.16,0.28,
된장찌개_콩나물,된장찌개,콩나물,55,44.0,5.5,1.9,5.01,0.87,2.8,85.0,1.04,549.0,6.0,0.02,1.67,3.45,0.32,
매운탕_동태_해물,매운탕,동태,36,71.2,5.75,0.69,1.76,0.48,0.8,25.0,0.85,145.0,12.0,0.49,1.0,40.29,0.1,
매운탕_메기,매운탕,메기,58,62.1,3.97,1.46,7.37,0.7,1.0,20.0,0.49,267.0,26.0,0.75,1.54,10.44,0.42,
매운탕_메기_해물,매운탕,메기,45,43.5,4.12,1.29,4.4,0.93,0.9,22.0,0.53,229.0,30.0,0.72,1.81,13.82,0.33,
매운탕_아귀,매운탕,아귀,25,95.0,3.75,0.34,2.14,0.52,0.9,13.0,0.77,160.0,15.0,0.2,0.96,11.13,0.06,
매운탕_우럭,매운탕,우럭,30,51.9,3.5,0.6,2.82,0.7,1.0,19.0,0.32,147.0,15.0,0.64,1.43,2.76,0.13,
매운탕_해물,매운탕,해물,33,74.5,5.49,0.53,1.83,0.52,0.7,25.0,1.37,164.0,9.0,0.37,1.2,41.49,0.1,
추어탕,추어탕,해당없음,30,25.5,3.5,0.91,1.97,0.59,0.7,141.0,1.6,231.0,41.0,0.71,1.3,31.47,0.14,
김치찜_돼지고기,김치찜,돼지고기,88,90.8,6.54,4.7,4.62,1.96,2.1,36.0,0.84,355.0,16.0,0.14,2.96,15.23,1.6,
꼬막찜,꼬막찜,해당없음,30,28.3,4.01,0.54,2.19,0.62,0.4,28.0,1.99,193.0,18.0,0.0,1.31,5.68,0.09,
수육_소고기,수육,소고기,145,81.5,22.3,4.93,1.34,0.4,0.3,38.0,2.61,655.0,6.0,0.0,2.48,65.55,1.81,
수육_소고기_꼬리,수육,소고기,84,20.6,6.0,6.27,0.0,0.0,0.0,4.0,0.57,16.0,3.0,0.0,0.15,23.58,1.85,
갈치구이,갈치구이,해당없음,147,49.5,12.65,9.81,0.88,0.0,0.0,32.0,0.7,338.0,14.0,6.75,0.68,48.84,2.16,
갈치구이_기름,갈치구이,기름,148,49.5,12.7,9.81,0.88,0.0,0.0,32.0,0.7,338.0,14.0,9.5,0.68,48.84,2.16,
고등어구이,고등어구이,해당없음,142,29.9,9.51,9.99,2.69,0.0,0.0,14.0,0.65,207.0,6.0,3.16,1.7,27.09,2.35,
고등어구이_기름,고등어구이,기름,144,29.9,9.5,9.99,2.69,0.0,0.0,14.0,0.65,207.0,6.0,3.16,1.7,27.09,2.35,
더덕구이,더덕구이,해당없음,108,50.6,1.86,2.14,22.34,6.76,5.7,25.0,0.8,333.0,43.0,0.0,3.3,0.0,0.27,
장어구이_고추장,장어구이,고추장,134,49.3,10.05,8.25,4.82,1.88,0.6,64.0,0.99,207.0,540.0,7.98,1.08,113.37,2.22,
장어구이_소금,장어구이,소금,137,43.8,9.94,10.37,0.23,0.0,0.0,83.0,1.02,196.0,616.0,9.91,0.71,122.84,2.86,
조기구이,조기구이,해당없음,168,89.0,22.2,8.02,0.02,0.0,0.0,23.0,0.51,899.0,0.0,9.82,0.0,61.8,1.78,
황태구이_양념,황태구이,양념,144,15.2,20.64,3.78,5.91,2.33,0.9,110.0,0.97,304.0,20.0,0.61,0.72,50.61,0.58,
감자전,감자전,해당없음,93,48.7,1.98,3.24,13.75,0.38,1.7,9.0,0.41,69.0,10.0,0.02,6.04,4.03,0.52,
김치전,김치전,해당없음,122,30.8,3.03,3.1,19.35,1.1,1.6,22.0,0.38,235.0,12.0,0.03,2.04,6.15,0.51,
파전,파전,해당없음,101,19.3,3.0,3.04,14.47,0.15,0.6,16.0,0.6,162.0,18.0,0.08,1.73,21.96,0.57,
파전_돼지고기_김치,파전,돼지고기,101,48.1,5.0,2.85,13.21,1.09,1.2,35.0,0.74,512.0,34.0,0.07,3.85,16.25,0.7,
파전_감자_김치,파전,감자,93,49.4,2.8,2.39,14.54,1.05,1.4,36.0,0.45,509.0,32.0,0.04,6.54,10.81,0.54,
파전_굴_김치,파전,굴,99,53.1,3.9,2.72,14.24,1.15,1.1,49.0,0.99,435.0,36.0,0.07,6.62,16.29,0.59,
호박전,호박전,해당없음,84,48.5,2.18,5.27,6.78,1.16,1.1,15.0,0.31,202.0,25.0,0.17,2.92,31.36,0.89,
가지볶음_가지,가지볶음,가지,35,52.8,0.9,2.17,3.36,1.55,1.6,12.0,0.22,207.0,4.0,0.0,0.41,0.01,0.33,
가지볶음_가지_고추,가지볶음,가지,27,54.2,0.91,1.27,3.36,1.65,1.6,11.0,0.21,163.0,4.0,0.0,1.33,0.0,0.2,
가지볶음_가지_당근,가지볶음,가지,37,60.5,0.93,1.94,4.56,2.21,1.7,13.0,0.22,169.0,19.0,0.0,0.63,0.01,0.3,
건새우볶음,건새우볶음,해당없음,109,8.8,9.9,5.12,5.45,1.52,0.5,669.0,2.72,944.0,7.0,0.05,0.4,58.61,0.8,
건새우볶음_건새우,건새우볶음,건새우,120,6.6,15.53,3.87,4.96,1.35,0.2,1125.0,4.36,1065.0,4.0,0.08,0.02,99.51,0.64,
건새우볶음_건새우_꽈리고추,건새우볶음,건새우,71,23.1,7.11,2.3,5.65,1.46,0.8,479.0,2.0,510.0,11.0,0.03,11.04,41.92,0.37,
건새우볶음_풋고추,건새우볶음,풋고추,163,20.8,10.7,7.62,12.71,5.18,0.7,718.0,2.92,860.0,27.0,0.05,3.87,62.73,1.17,
두부김치,두부김치,해당없음,66,53.5,3.8,3.96,3.6,1.04,2.3,38.0,0.75,116.0,12.0,0.0,3.75,0.0,0.59,
두부김치_돼지고기,두부김치,돼지고기,84,72.3,6.76,4.44,4.06,1.34,2.4,45.0,0.92,203.0,11.0,0.08,2.21,8.47,1.07,
떡볶이_소고기,떡볶이,소고기,87,26.5,2.0,2.19,15.1,2.62,0.8,8.0,0.26,252.0,28.0,0.0,0.64,3.14,0.63,
떡볶이_소고기_버섯,떡볶이,소고기,77,25.2,1.9,1.61,14.17,2.35,0.7,6.0,0.24,150.0,25.0,0.0,0.48,3.83,0.6,
떡볶이_어묵,떡볶이,어묵,130,52.7,3.2,1.3,27.18,4.43,1.4,17.0,0.3,367.0,37.0,0.0,2.01,1.88,0.26,
떡볶이_양배추,떡볶이,양배추,60,25.8,1.3,0.36,13.36,2.09,0.8,8.0,0.15,201.0,20.0,0.0,1.95,0.0,0.08,
떡볶이_카레,떡볶이,카레,91,22.8,2.3,3.75,11.64,0.67,0.4,6.0,0.27,259.0,22.0,0.0,0.46,6.73,1.23,
라볶이,라볶이,해당없음,113,13.1,2.0,3.39,18.5,1.77,1.1,47.0,0.14,129.0,16.0,0.0,1.18,0.0,1.38,
멸치볶음,멸치볶음,해당없음,114,11.2,14.9,3.41,5.15,1.71,0.2,718.0,3.56,769.0,6.0,1.14,0.06,147.45,0.74,
멸치볶음_견과류,멸치볶음,견과류,172,9.6,13.0,10.41,7.45,2.31,1.1,477.0,2.71,530.0,0.0,0.83,0.36,112.77,1.41,
멸치볶음_꽈리고추,멸치볶음,꽈리고추,79,28.7,8.03,2.74,5.59,1.46,1.0,369.0,1.97,468.0,14.0,0.6,13.72,72.49,0.46,
미역줄기볶음,미역줄기볶음,해당없음,26,41.2,0.8,1.86,2.85,0.31,2.2,44.0,0.23,998.0,8.0,0.0,1.87,0.01,0.21,
미역줄기볶음_미역줄기,미역줄기볶음,미역줄기,39,47.7,1.23,3.12,3.14,0.34,2.5,67.0,0.28,315.0,15.0,0.0,6.24,0.03,0.48,
어묵볶음,어묵볶음,해당없음,125,57.4,7.3,3.87,15.39,3.62,0.7,35.0,0.45,521.0,23.0,0.0,1.28,11.55,0.63,
어묵볶음_어묵,어묵볶음,어묵,89,31.1,5.07,2.93,11.02,2.39,0.5,23.0,0.32,399.0,16.0,0.0,0.27,8.01,0.5,
어묵볶음_어묵_채소,어묵볶음,어묵,80,33.3,4.23,2.76,9.87,2.36,0.5,21.0,0.28,345.0,21.0,0.0,1.81,6.6,0.47,
어묵볶음_채소,어묵볶음,채소,81,33.3,4.2,2.76,9.87,2.36,0.5,21.0,0.28,343.0,21.0,0.0,1.78,6.6,0.47,
오징어채볶음,오징어채볶음,해당없음,164,13.6,25.48,3.41,6.56,2.35,0.3,18.0,1.28,522.0,9.0,8.11,0.07,110.69,0.56,
잡채_소고기,잡채,소고기,162,46.4,3.8,7.33,21.09,2.83,2.4,48.0,1.57,412.0,84.0,0.09,5.92,10.19,1.99,
잡채_부추,잡채,부추,68,39.5,2.6,1.89,10.37,1.45,1.3,20.0,1.2,108.0,11.0,0.05,1.86,6.48,0.45,
주꾸미볶음,주꾸미볶음,해당없음,74,79.8,6.9,1.9,8.01,3.09,2.2,27.0,1.09,246.0,40.0,0.0,3.34,150.19,0.31,
주꾸미볶음_채소,주꾸미볶음,채소,74,79.8,6.94,1.91,7.99,3.13,2.2,27.0,1.1,142.0,40.0,0.0,3.33,150.16,0.31,
제육볶음,제육볶음,해당없음,151,65.5,12.2,8.39,5.73,2.94,0.8,10.0,0.54,220.0,24.0,0.33,3.06,37.43,3.09,
제육볶음_채소,제육볶음,채소,108,47.3,7.7,5.92,5.66,2.67,1.1,11.0,0.46,167.0,30.0,0.25,2.54,24.01,2.16,
제육볶음_오징어,제육볶음,오징어,140,55.5,8.8,8.27,6.9,2.87,1.4,13.0,0.42,208.0,32.0,1.35,2.23,62.94,3.1,
갈치조림_무,갈치조림,무,65,53.8,6.31,2.4,4.44,1.78,1.2,23.0,0.52,232.0,19.0,2.94,3.27,21.47,0.67,
감자조림,감자조림,해당없음,66,49.1,1.58,0.85,13.29,1.89,1.5,7.0,0.41,242.0,4.0,0.0,5.82,0.0,0.14,
고등어조림_무,고등어조림,무,94,55.7,8.4,4.27,5.02,2.02,1.1,20.0,0.83,310.0,20.0,1.52,3.08,22.26,1.09,
고등어조림_배추김치,고등어조림,배추김치,75,64.8,6.5,3.45,4.32,1.81,1.9,34.0,0.77,299.0,22.0,1.28,3.66,16.87,0.88,
고등어조림_모듬채소,고등어조림,모듬채소,60,42.4,5.1,2.81,3.42,1.04,0.9,16.0,0.48,171.0,11.0,1.19,2.73,13.18,0.76,
꽁치조림_채소,꽁치조림,채소,72,46.8,8.85,1.9,4.75,1.7,1.1,22.0,0.82,180.0,24.0,5.32,2.31,24.65,0.34,
꽁치조림_김치,꽁치조림,김치,61,45.4,6.0,2.63,3.57,0.98,1.0,74.0,2.03,215.0,11.0,3.71,2.23,25.24,0.62,
두부조림,두부조림,해당없음,142,98.5,11.5,6.18,10.25,2.69,4.4,75.0,1.96,464.0,20.0,0.0,0.43,0.0,0.94,
땅콩조림,땅콩조림,해당없음,268,9.2,12.0,19.42,15.91,4.37,6.1,34.0,1.47,247.0,0.0,0.0,0.02,0.0,3.65,
연근조림,연근조림,해당없음,71,41.1,1.54,1.04,14.28,2.71,1.6,16.0,0.48,293.0,0.0,0.0,12.69,0.0,0.17,
우엉조림,우엉조림,해당없음,88,53.2,2.7,1.05,17.89,4.75,2.9,32.0,0.65,371.0,0.0,0.0,0.42,0.0,0.18,
장조림_메추리알,장조림,메추리알,96,47.0,6.62,4.94,5.61,1.08,0.4,33.0,1.39,314.0,96.0,1.05,4.17,172.29,1.61,
코다리조림,코다리조림,해당없음,68,40.3,10.1,1.18,3.86,1.1,0.5,21.0,0.32,308.0,7.0,0.3,0.49,32.14,0.17,
코다리조림_무,코다리조림,무,56,48.0,7.8,1.04,3.46,1.24,0.6,20.0,0.26,189.0,6.0,0.23,1.85,24.59,0.15,
코다리조림_간장,코다리조림,간장,77,43.0,10.5,0.76,6.68,4.79,0.2,21.0,0.35,443.0,1.0,0.3,0.33,32.28,0.11,
메추리알장조림_꽈리고추,메추리알장조림,꽈리고추,96,47.0,6.6,4.94,5.61,1.08,0.4,33.0,1.39,313.0,96.0,1.05,4.17,172.29,1.61,
고추튀김,고추튀김,해당없음,218,57.0,5.9,9.24,26.51,0.84,2.8,20.0,0.75,278.0,36.0,0.16,20.18,46.31,1.61,
새우튀김,새우튀김,해당없음,145,50.4,7.1,5.52,16.54,2.22,1.0,30.0,1.03,322.0,3.0,0.0,1.45,28.44,0.84,
오징어튀김,오징어튀김,해당없음,81,21.6,5.2,4.69,3.83,0.05,0.1,6.0,0.12,151.0,3.0,1.48,0.04,62.14,0.76,
숙주나물,숙주나물,해당없음,10,34.7,0.9,0.53,0.82,0.12,0.4,7.0,0.34,200.0,6.0,0.0,3.49,0.0,0.09,
숙주나물_미나리,숙주나물,미나리,18,52.9,1.1,0.84,1.97,0.41,1.2,14.0,0.19,165.0,16.0,0.0,4.18,0.0,0.14,
